28,1926431,4.0
28,1000710,4.0
28,662270,4.0
28,1395849,1.0
28,2484944,4.0
28,1789382,4.0
28,291682,5.0
28,441579,3.0
28,1367949,2.0
28,726543,5.0
28,1302842,4.0
28,2368618,4.0
28,2426587,3.0
28,1800320,2.0
28,954289,2.0
28,2135123,3.0
28,2358799,3.0
28,1410683,5.0
28,2297858,3.0
28,768309,3.0
28,1209343,2.0
28,290700,5.0
28,2597191,4.0
28,2458704,3.0
28,250509,5.0
28,852524,3.0
28,525679,3.0
28,2584528,3.0
28,287224,4.0
28,1524964,4.0
28,1610877,4.0
28,2106971,4.0
28,1026246,4.0
28,1565489,3.0
28,2091736,5.0
28,75384,4.0
28,152807,5.0
28,633303,5.0
28,439968,3.0
28,1608960,3.0
28,2218826,5.0
28,2095640,3.0
28,1234163,4.0
28,520803,4.0
28,2015904,2.0
28,1750778,5.0
28,1581834,5.0
28,2622076,1.0
28,276272,4.0
28,2640999,1.0
28,2147894,1.0
28,1796481,5.0
28,527953,4.0
28,1601820,4.0
28,1573228,4.0
28,2173717,4.0
28,1018210,4.0
28,62655,3.0
28,854318,2.0
28,2590509,4.0
28,1318386,2.0
28,1561863,5.0
28,1445724,4.0
28,2570444,4.0
28,2532407,3.0
28,1028078,4.0
28,894519,3.0
28,1062246,3.0
28,2423718,4.0
28,1572525,4.0
28,361886,4.0
28,2286380,5.0
28,1957786,5.0
28,92116,5.0
28,2070031,4.0
28,1103863,4.0
28,2420257,3.0
28,2101762,5.0
28,2374782,5.0
28,874883,3.0
28,1258560,4.0
28,804974,5.0
28,1626928,3.0
28,560086,1.0
28,1473192,4.0
28,1354427,3.0
28,778246,4.0
28,138232,3.0
28,2229986,3.0
28,1811688,3.0
28,1217553,1.0
28,2297136,5.0
28,436156,4.0
28,1279283,5.0
28,220334,5.0
28,1968862,3.0
28,524619,3.0
28,1938729,3.0
28,2554058,5.0
28,1551671,4.0
28,241395,4.0
28,2152856,4.0
28,1756369,3.0
28,1575539,3.0
28,2087190,3.0
28,2086206,5.0
28,452001,5.0
28,1874342,4.0
28,1514852,3.0
28,1535722,5.0
28,390371,4.0
28,1816622,5.0
28,1015930,2.0
28,1704223,2.0
28,1015237,4.0
28,1134864,4.0
28,282447,4.0
28,2586558,4.0
28,773432,5.0
28,384255,3.0
28,789239,4.0
28,2334279,5.0
28,148707,3.0
28,2015182,5.0
28,2047862,3.0
28,549262,3.0
28,852275,4.0
28,1680398,3.0
28,948541,3.0
28,2617292,4.0
28,1665250,5.0
28,1452283,4.0
28,660279,5.0
28,1317671,3.0
28,2411618,4.0
28,648874,5.0
28,577774,1.0
28,721036,4.0
28,214501,4.0
28,2086901,3.0
28,2254121,3.0
28,1072294,4.0
28,1787038,3.0
28,650517,5.0
28,38284,3.0
28,1855590,4.0
28,1740380,5.0
28,2363228,5.0
28,1497750,1.0
28,11462,4.0
28,1041872,3.0
28,356644,3.0
28,2445266,3.0
28,1983362,3.0
28,591184,4.0
28,1983891,5.0
28,1567970,5.0
28,2421428,3.0
28,633151,5.0
28,1553965,4.0
28,1720068,1.0
28,551388,5.0
28,417746,5.0
28,1054695,3.0
28,1543837,3.0
28,1530363,4.0
28,584839,4.0
28,498716,5.0
28,2051579,5.0
28,1006470,5.0
28,2345117,4.0
28,633156,3.0
28,161313,4.0
28,1681964,3.0
28,1939632,3.0
28,2147527,3.0
28,998046,5.0
28,1886585,2.0
28,245519,4.0
28,1192843,2.0
28,1700919,2.0
28,618778,3.0
28,1253043,5.0
28,2375058,4.0
28,1536121,4.0
28,70050,4.0
28,1896177,3.0
28,355078,4.0
28,2126579,3.0
28,1200002,4.0
28,206826,3.0
28,753901,3.0
28,674927,3.0
28,1744093,4.0
28,1770828,4.0
28,295708,3.0
28,721406,4.0
28,2632019,2.0
28,1571424,3.0
28,1745577,5.0
28,780390,3.0
28,2493476,5.0
28,1772538,3.0
28,951697,4.0
28,2087615,4.0
28,2191367,4.0
28,2524183,3.0
28,12812,4.0
28,2598477,5.0
28,1370506,4.0
28,287114,3.0
28,1560395,4.0
28,2483294,5.0
28,2343970,2.0
28,2021291,4.0
28,705534,4.0
28,2140569,3.0
28,1747369,3.0
28,1926272,3.0
28,1918,3.0
28,1963686,4.0
28,798104,5.0
28,1498221,4.0
28,747667,4.0
28,1929765,3.0
28,1745463,3.0
28,1518104,4.0
28,1007172,4.0
28,39551,4.0
28,2252217,4.0
28,2262335,3.0
28,336578,5.0
28,828045,5.0
28,2138793,5.0
28,1213065,4.0
28,472734,5.0
28,1889712,4.0
28,6766,4.0
28,1227241,3.0
28,2057611,5.0
28,2169063,5.0
28,1105686,5.0
28,1584985,5.0
28,1088073,3.0
28,2427026,4.0
28,446086,3.0
28,1716427,5.0
28,601317,3.0
28,1562856,1.0
28,1474057,4.0
28,625957,5.0
28,1743850,4.0
28,291135,3.0
28,1880119,4.0
28,2445183,1.0
28,753003,4.0
28,2126686,5.0
28,887393,4.0
28,505109,5.0
28,2179596,5.0
28,2458826,5.0
28,726342,4.0
28,37547,3.0
28,1488400,3.0
28,2143735,3.0
28,2552767,5.0
28,1782115,4.0
28,485601,3.0
28,1281478,5.0
28,78573,1.0
28,267231,3.0
28,295936,2.0
28,1046721,2.0
28,1249490,5.0
28,1302590,4.0
28,300720,4.0
28,1636243,4.0
28,311122,4.0
28,1228654,4.0
28,2160087,4.0
28,691272,3.0
28,670464,5.0
28,1290593,4.0
28,2051584,5.0
28,1074260,5.0
28,1327792,3.0
28,459468,5.0
28,2493423,4.0
28,2597934,1.0
28,714802,5.0
28,1658790,5.0
28,27753,4.0
28,982594,4.0
28,2208977,4.0
28,1811676,1.0
28,279477,5.0
28,2063973,5.0
28,1225759,2.0
28,1169809,3.0
28,1646639,4.0
28,1562395,3.0
28,319268,3.0
28,1629456,5.0
28,590515,5.0
28,1739532,4.0
28,993423,3.0
28,875719,5.0
28,2507981,4.0
28,771125,4.0
28,2522831,3.0
43,1515355,4.0
48,264160,5.0
48,2259279,5.0
48,686510,3.0
48,1882485,5.0
48,2062763,5.0
48,526568,1.0
48,2023883,4.0
48,310187,1.0
48,659029,4.0
48,1660196,5.0
48,1737149,5.0
48,424620,4.0
48,554192,2.0
48,2514777,3.0
48,2496629,5.0
48,206272,5.0
48,1629440,4.0
48,31259,4.0
48,71594,3.0
48,2350500,3.0
48,669659,4.0
48,1857889,3.0
48,654316,1.0
48,386947,3.0
48,2591450,5.0
48,520371,3.0
48,2248596,5.0
48,563942,3.0
48,1078644,4.0
48,1093643,3.0
48,1986816,4.0
48,2186920,5.0
48,2458372,3.0
48,2341845,5.0
48,1015473,4.0
48,964622,4.0
48,1462208,3.0
48,27061,5.0
48,1343136,4.0
48,353369,3.0
48,2489377,5.0
48,1021435,2.0
48,1639792,1.0
48,2502098,4.0
48,2355940,3.0
48,376153,4.0
48,1074260,5.0
48,1991613,3.0
48,2406002,1.0
48,1789838,3.0
48,1125075,3.0
48,1640555,5.0
48,520675,3.0
61,1945693,4.0
61,1640271,4.0
61,38946,4.0
64,2043109,2.0
64,2519397,3.0
64,752642,1.0
66,1120581,2.0
66,1494197,4.0
92,1935793,1.0
96,401047,2.0
96,411705,4.0
96,2156497,3.0
96,738964,4.0
96,682963,3.0
96,382773,4.0
96,2118461,4.0
111,638344,2.0
111,1332360,3.0
111,1943087,4.0
111,2209044,3.0
111,180200,3.0
111,528423,5.0
111,771805,4.0
111,2491997,4.0
111,1468138,1.0
111,771888,4.0
111,360412,2.0
111,1675105,5.0
111,2602249,3.0
111,1902434,3.0
111,1521508,2.0
111,473516,3.0
111,1030669,1.0
111,1734512,3.0
111,214955,3.0
111,385977,4.0
111,1702892,3.0
111,133119,3.0
111,1870572,5.0
111,1750785,2.0
111,1123540,3.0
111,247999,2.0
111,2010893,2.0
111,78584,2.0
111,1977612,4.0
111,962564,4.0
111,1072906,1.0
111,727242,1.0
111,1621546,4.0
111,921502,3.0
111,306350,1.0
111,1579616,4.0
111,2183370,2.0
111,523130,3.0
111,488116,3.0
111,1200886,3.0
111,1121380,2.0
111,1291817,3.0
111,991670,4.0
111,920932,3.0
111,2062350,3.0
111,371785,3.0
111,892994,4.0
111,1702570,1.0
111,1062876,2.0
111,2098310,3.0
111,2618990,4.0
111,2139610,5.0
111,1532984,2.0
111,1562484,2.0
111,1007577,3.0
111,1806991,2.0
111,1090765,3.0
111,1163832,2.0
111,2613456,5.0
111,808604,4.0
111,2138216,4.0
111,135973,4.0
111,2401140,2.0
111,1908434,3.0
111,751308,3.0
111,1670302,4.0
111,1386805,2.0
111,2491645,1.0
111,2132231,3.0
111,1551109,1.0
111,2629599,3.0
111,1898310,3.0
111,1696279,2.0
111,424542,3.0
111,2456767,4.0
111,1951741,3.0
111,481813,3.0
111,1652105,2.0
111,1022653,2.0
111,2024808,3.0
111,1902117,5.0
111,2627800,2.0
111,1824459,3.0
111,238647,4.0
111,2030198,3.0
111,1167549,1.0
111,1273501,2.0
111,2124931,1.0
111,545306,2.0
111,838669,3.0
111,682560,4.0
111,1943954,5.0
111,735278,4.0
111,206243,1.0
111,721369,3.0
111,2467365,2.0
111,1724939,3.0
111,769162,2.0
111,1291455,2.0
111,302304,4.0
111,1693237,3.0
111,1462360,2.0
111,1102418,3.0
111,2245965,4.0
111,2417531,2.0
111,2134641,3.0
111,263743,5.0
111,674160,1.0
111,1664010,5.0
111,970628,2.0
111,776905,4.0
111,1233953,4.0
111,1883050,4.0
111,681642,3.0
111,1730558,1.0
111,572481,1.0
111,329958,1.0
111,1417273,3.0
111,2358990,3.0
111,1138840,2.0
111,2006505,2.0
111,2241438,4.0
111,46231,3.0
111,2256731,3.0
111,2087190,3.0
111,163951,3.0
111,802876,4.0
111,1922494,4.0
111,2389860,4.0
111,964513,3.0
111,1974864,5.0
111,1719565,3.0
111,2454811,2.0
111,951494,4.0
111,1744075,3.0
111,2415838,3.0
111,892694,4.0
111,18830,2.0
111,1223933,4.0
111,2113709,1.0
111,395176,3.0
111,1266708,3.0
111,795714,3.0
111,870065,3.0
111,1392742,4.0
111,2517938,3.0
111,608234,4.0
111,165545,3.0
111,1203374,4.0
111,7949,3.0
111,1984819,2.0
111,1526116,2.0
111,1902609,3.0
111,1180237,4.0
111,2638572,3.0
111,1549954,3.0
111,564225,2.0
111,306658,1.0
111,1788180,2.0
111,2556571,3.0
111,1122390,5.0
111,1964531,3.0
111,357087,3.0
111,718685,4.0
111,1513550,2.0
111,808382,3.0
111,2125582,3.0
111,373013,3.0
111,530238,3.0
111,650227,1.0
111,337915,2.0
111,1104245,3.0
111,2432433,4.0
111,1963736,2.0
111,2182671,4.0
111,2642403,5.0
111,2420259,2.0
111,545639,2.0
111,578869,3.0
111,1338011,3.0
111,1627955,3.0
111,1556168,2.0
111,416560,1.0
111,727272,3.0
111,1011250,3.0
111,1912542,1.0
111,2229453,3.0
111,589563,1.0
111,803298,2.0
111,1826465,3.0
111,338723,3.0
111,785917,4.0
111,440905,3.0
111,847349,3.0
111,36478,2.0
111,2029744,3.0
111,1810022,4.0
111,2554860,4.0
111,780390,3.0
111,990918,3.0
111,117060,4.0
111,2400911,2.0
111,766629,1.0
111,2481504,3.0
111,2264796,3.0
111,1438214,3.0
111,912661,4.0
111,1384373,2.0
111,2502816,2.0
111,1569593,2.0
111,1325077,3.0
111,2117432,2.0
111,1899399,2.0
111,1729518,5.0
111,2441503,4.0
111,1933592,5.0
111,1140580,3.0
111,2414529,3.0
111,828045,3.0
111,767891,2.0
111,350145,3.0
111,721577,3.0
111,9861,3.0
111,94321,5.0
111,2635599,2.0
111,1698802,2.0
111,1537969,1.0
111,1105686,5.0
111,587372,2.0
111,2501829,4.0
111,2361318,2.0
111,2270830,3.0
111,2292731,4.0
111,1360550,3.0
111,1003661,3.0
111,1631698,3.0
111,1773695,3.0
111,1398256,4.0
111,1663888,3.0
111,874830,3.0
111,1076056,4.0
111,1001928,3.0
111,1418514,4.0
111,1058309,4.0
111,2395020,3.0
111,410989,3.0
111,812726,4.0
111,1832810,5.0
111,2330786,2.0
111,214191,3.0
111,39450,5.0
111,2432231,4.0
111,2592723,4.0
111,974878,4.0
111,2316467,3.0
111,2105294,4.0
111,1852040,3.0
111,1233312,3.0
111,1275794,3.0
111,1726192,2.0
111,345868,2.0
111,2617354,3.0
111,1276983,2.0
111,84970,3.0
111,1228562,1.0
111,911514,2.0
111,1062800,3.0
111,629874,3.0
111,2216150,3.0
111,1404811,3.0
111,954742,3.0
111,2263378,4.0
111,2534701,3.0
111,528772,3.0
111,1423566,5.0
111,2243515,4.0
111,1740238,2.0
122,1977128,3.0
122,1478381,3.0
122,1235769,2.0
122,2081711,3.0
122,2647197,1.0
122,1926750,2.0
122,1696241,2.0
122,1734270,2.0
122,983389,5.0
122,880471,2.0
122,1072055,3.0
122,2642350,3.0
122,407037,1.0
122,514787,5.0
122,2627800,3.0
122,2174688,2.0
122,237413,2.0
122,2274452,4.0
122,1842072,4.0
122,1397843,4.0
122,2247242,4.0
122,1746378,3.0
122,726079,3.0
122,260187,1.0
122,958956,2.0
122,601778,3.0
122,2032861,1.0
122,877349,4.0
122,786950,4.0
122,2456207,2.0
122,212985,3.0
122,307517,3.0
122,1729739,5.0
122,416560,3.0
122,139147,3.0
122,2255880,3.0
122,591612,3.0
122,2133714,5.0
122,1184498,3.0
122,1323507,2.0
122,1217643,1.0
122,1546472,3.0
122,781021,3.0
122,1519722,3.0
122,524218,2.0
122,1470255,2.0
122,1265739,2.0
122,1198962,4.0
122,1367834,1.0
122,2265021,2.0
122,2270619,5.0
123,718303,4.0
123,1512017,1.0
123,2553056,1.0
123,1434295,3.0
123,834752,3.0
123,1932594,3.0
123,1663467,3.0
127,1294425,2.0
127,2551641,2.0
127,1455234,4.0
127,2243703,3.0
127,2630072,2.0
127,587812,4.0
127,568832,1.0
127,1532336,1.0
127,1023101,3.0
127,722033,2.0
127,49585,3.0
127,627975,3.0
127,1635220,3.0
127,769235,3.0
127,497457,3.0
127,779328,2.0
127,1918704,3.0
127,1730537,4.0
127,2035595,2.0
127,1194698,1.0
127,984474,2.0
127,2627800,1.0
127,2141037,4.0
127,1771242,1.0
127,701962,3.0
127,129766,2.0
127,2083367,3.0
127,1055424,3.0
127,1234576,2.0
127,894805,3.0
127,2536547,1.0
127,1662724,2.0
127,1313129,1.0
127,112349,5.0
127,1129493,1.0
127,1726869,3.0
127,2324305,5.0
127,2636126,1.0
127,1885503,1.0
127,895641,3.0
127,2264796,4.0
127,1733203,2.0
127,298126,1.0
127,1379159,5.0
127,2097277,1.0
127,746375,5.0
127,2424986,2.0
127,1611857,3.0
127,1483639,3.0
127,107909,2.0
127,554424,1.0
127,2124351,4.0
127,2427329,2.0
127,1708823,3.0
127,59005,1.0
127,1912389,1.0
127,1222252,3.0
145,1546535,5.0
145,883478,3.0
145,2105086,3.0
145,1177340,3.0
145,1954386,1.0
145,529889,3.0
145,2609372,4.0
145,833829,4.0
154,2429449,3.0
156,1502634,4.0
156,1177218,2.0
156,1523159,3.0
156,959714,3.0
156,1667283,3.0
156,311641,1.0
156,1909326,4.0
156,1932377,5.0
156,2331662,3.0
156,1023101,2.0
156,493082,4.0
156,2604976,3.0
156,1706364,3.0
156,1567202,1.0
156,1145956,3.0
156,2527376,4.0
156,1103080,5.0
156,2414191,2.0
156,1261084,4.0
156,864172,2.0
156,334051,3.0
156,786695,4.0
156,798730,4.0
156,1047830,3.0
156,1964514,4.0
156,471023,4.0
156,684056,3.0
156,1329779,4.0
156,1473595,4.0
156,788852,4.0
156,2147779,1.0
156,1125150,2.0
156,929122,3.0
156,1160858,3.0
156,2457095,2.0
156,1125803,3.0
156,1204995,3.0
156,2494753,3.0
156,422879,4.0
156,2055810,5.0
156,659526,3.0
156,143120,5.0
156,1696181,4.0
156,2485784,5.0
156,1999791,4.0
156,877394,3.0
156,779811,3.0
156,675111,2.0
156,905964,1.0
156,2387369,3.0
156,1941703,3.0
156,525071,1.0
156,1824009,4.0
156,2572409,3.0
156,2086711,3.0
156,869468,4.0
156,942513,5.0
156,203369,4.0
156,1833607,4.0
156,2561723,4.0
156,1684982,4.0
156,789408,4.0
156,2216080,4.0
156,837258,3.0
156,200216,4.0
156,1352115,3.0
156,797705,3.0
156,1038978,2.0
156,1826924,4.0
156,755163,3.0
156,53629,3.0
156,548034,4.0
156,318100,5.0
156,2372839,3.0
156,1892097,4.0
156,1123874,1.0
156,2203465,3.0
156,282390,4.0
156,446163,3.0
156,477297,2.0
156,2435658,3.0
156,553908,4.0
156,2337494,3.0
156,1382872,4.0
156,236772,3.0
156,1819175,4.0
156,1316977,5.0
156,900771,5.0
156,298126,1.0
156,789894,2.0
156,400440,3.0
156,973051,5.0
156,2508958,2.0
156,1415865,1.0
156,322064,2.0
156,690741,5.0
156,61928,2.0
156,690754,5.0
156,1486911,5.0
156,624987,3.0
156,2186537,5.0
156,2375280,2.0
156,126216,4.0
156,942523,4.0
156,202572,3.0
156,993089,3.0
156,170794,5.0
156,961389,3.0
156,351328,2.0
156,101554,4.0
156,1482441,4.0
156,2354382,5.0
156,1878780,3.0
156,1721447,3.0
156,383952,2.0
156,520080,3.0
156,1070187,2.0
156,1147738,3.0
156,1630669,4.0
156,320177,4.0
156,340492,2.0
174,1850680,1.0
174,1710658,3.0
174,1118120,4.0
185,1227322,1.0
185,2388205,3.0
185,1928445,3.0
185,2541939,1.0
185,1784150,3.0
185,643058,1.0
185,306350,3.0
185,2447861,3.0
185,888617,5.0
185,684220,3.0
185,2386059,4.0
185,1586184,3.0
185,940706,3.0
185,451309,2.0
185,1206380,4.0
185,1063315,4.0
185,1255348,4.0
185,1123886,3.0
185,1298511,1.0
185,2378112,2.0
185,2270073,2.0
185,2553056,4.0
185,2296658,3.0
185,574834,3.0
185,128348,4.0
185,198459,2.0
185,2397008,1.0
185,1370564,1.0
185,2246061,4.0
185,2245483,4.0
185,1428871,3.0
185,646757,3.0
185,2270041,1.0
185,1782185,3.0
185,813594,2.0
185,301501,4.0
185,2487127,1.0
185,1663888,2.0
185,734355,3.0
185,2093105,3.0
185,1707198,3.0
185,1790903,3.0
185,610024,4.0
185,1795694,2.0
192,2092746,3.0
192,462171,3.0
192,1435891,1.0
192,2489526,4.0
192,2393478,3.0
192,1160597,4.0
207,1563935,1.0
207,1839246,2.0
207,2282751,1.0
214,2398923,1.0
214,2002781,1.0
214,2634967,1.0
218,2302897,4.0
218,305344,3.0
222,1889646,5.0
222,1697157,1.0
229,1466320,3.0
229,2484595,5.0
229,1917946,1.0
229,2225743,1.0
229,1368422,2.0
229,517790,3.0
237,499718,3.0
237,2439493,1.0
237,382186,4.0
237,1898310,4.0
237,2270073,2.0
237,230265,3.0
237,2021271,3.0
237,2646634,3.0
259,1673904,5.0
259,365119,2.0
259,900622,3.0
267,2531303,2.0
267,2401585,5.0
267,2233782,4.0
267,2270611,2.0
267,2483121,5.0
267,897867,4.0
267,1238184,2.0
267,1884737,4.0
267,2039272,5.0
267,124598,5.0
267,1745577,5.0
267,1118120,5.0
267,1483639,4.0
267,2116966,5.0
267,978104,4.0
276,905537,2.0
276,1708765,4.0
276,1707646,2.0
287,1664010,4.0
305,44734,3.0
305,706282,3.0
305,1409989,3.0
305,1519073,5.0
305,1059927,5.0
305,303948,5.0
305,2475820,4.0
305,1439097,5.0
305,245808,3.0
305,687311,4.0
305,976059,3.0
305,649969,4.0
305,1612558,2.0
305,1954032,2.0
305,2119007,1.0
305,566819,5.0
305,2360401,3.0
305,1335582,4.0
305,984936,5.0
305,1278832,3.0
305,955706,4.0
305,2433476,4.0
305,2034101,4.0
305,1750396,4.0
305,691878,3.0
305,33430,2.0
305,89853,4.0
305,2148197,3.0
305,261107,4.0
305,706264,3.0
305,2409015,5.0
305,2239625,4.0
305,1659398,3.0
305,1077044,4.0
305,791026,2.0
305,2561901,2.0
305,2408589,4.0
305,2466950,5.0
305,497457,4.0
305,1412898,2.0
305,1741931,4.0
305,2397204,4.0
305,1404024,4.0
305,184199,4.0
305,1074718,4.0
305,263291,4.0
305,1777474,3.0
305,2171089,3.0
305,659285,3.0
305,937813,5.0
305,183435,3.0
305,917355,3.0
305,461075,1.0
305,185867,4.0
305,2037890,4.0
305,542907,4.0
305,1270238,4.0
305,2025855,3.0
305,809831,5.0
305,1401233,5.0
305,180537,3.0
305,1707884,4.0
305,2309341,3.0
305,1760594,3.0
305,188181,3.0
305,1440126,3.0
305,2490151,3.0
305,1018303,3.0
305,2368627,4.0
305,129796,4.0
305,2047178,3.0
305,172377,2.0
305,721591,3.0
305,544925,5.0
305,150784,5.0
305,2549746,2.0
305,1851956,5.0
305,2637328,5.0
305,205023,3.0
305,1157143,3.0
305,1995052,5.0
305,1749717,4.0
305,1181609,4.0
305,260080,4.0
305,383858,5.0
305,2212610,3.0
305,2344621,4.0
305,1224275,5.0
305,1053165,3.0
305,2392201,5.0
305,2311304,4.0
305,1049321,2.0
305,1691893,1.0
305,391543,3.0
305,2491745,3.0
305,581399,4.0
305,1132203,4.0
305,1100816,4.0
305,1906026,5.0
305,1964597,3.0
305,1778955,3.0
305,567875,3.0
305,2002198,3.0
305,880635,3.0
305,1828429,3.0
305,438340,4.0
305,2644443,4.0
305,1191116,5.0
305,104237,5.0
305,60529,3.0
305,25629,2.0
305,2293062,3.0
305,284144,5.0
305,2125582,5.0
305,1587985,4.0
305,1582952,3.0
305,1692069,4.0
305,2097976,4.0
305,2387463,4.0
305,883684,4.0
305,406948,3.0
305,2353298,3.0
305,2572548,3.0
305,1497566,4.0
305,1503661,4.0
305,2631815,3.0
305,51476,4.0
305,1452396,5.0
305,328642,1.0
305,1292658,3.0
305,1939988,5.0
305,1200002,3.0
305,1631334,5.0
305,1744656,4.0
305,2281485,5.0
305,287114,2.0
305,2464375,4.0
305,1322556,2.0
305,507873,4.0
305,885386,3.0
305,1704018,5.0
305,2305978,3.0
305,2528046,3.0
305,2048970,3.0
305,896339,5.0
305,1583736,4.0
305,1007768,5.0
305,1514717,3.0
305,2546596,3.0
305,317494,3.0
305,475253,4.0
305,374238,2.0
305,902049,3.0
305,1241676,3.0
305,397212,2.0
305,1632041,4.0
305,492291,1.0
305,550802,5.0
305,1330826,3.0
305,1257336,1.0
305,1834097,4.0
305,2131336,3.0
305,694070,4.0
305,1453928,1.0
305,2548032,3.0
305,356269,3.0
305,1176296,3.0
305,1787619,4.0
305,418190,3.0
305,2588222,3.0
305,2273897,1.0
305,1832073,4.0
305,2134981,4.0
305,2238060,5.0
305,359345,3.0
305,1126218,3.0
305,428688,3.0
305,2209880,4.0
305,583086,4.0
305,1955703,3.0
318,706832,2.0
323,680132,3.0
323,955706,3.0
323,361375,2.0
323,17860,1.0
323,2029979,1.0
323,1495111,2.0
323,2286785,3.0
323,1113190,1.0
323,1493247,2.0
323,1988735,2.0
323,1695976,3.0
336,146851,4.0
336,1712923,3.0
336,1792741,3.0
336,1725588,3.0
336,1073300,1.0
359,1277134,5.0
359,1840783,5.0
359,1254903,2.0
359,2069036,5.0
359,16355,4.0
359,419304,5.0
359,2174151,5.0
359,999229,5.0
359,2331696,3.0
359,504211,4.0
359,1220571,5.0
359,1448561,5.0
359,1514999,5.0
359,831346,4.0
359,965104,4.0
359,501823,5.0
359,1341553,5.0
359,2568738,5.0
359,955050,5.0
359,1054416,2.0
359,1242475,5.0
359,423681,5.0
359,683824,5.0
359,1481825,5.0
359,2174801,4.0
359,110938,5.0
359,2027196,4.0
359,892694,4.0
359,1400057,5.0
359,104462,4.0
359,1896647,5.0
359,1416785,3.0
359,1663168,4.0
359,56332,4.0
359,116353,5.0
359,2127108,5.0
359,314618,3.0
359,916669,3.0
359,2148675,5.0
359,1818895,4.0
359,643502,1.0
359,1663888,5.0
359,2432714,5.0
359,1245150,5.0
359,1685548,4.0
359,425403,1.0
359,235092,4.0
361,1227848,4.0
361,2209044,4.0
361,135348,3.0
361,2212890,3.0
361,71148,5.0
361,1310250,5.0
361,1460653,4.0
361,810678,4.0
361,800136,2.0
361,765066,4.0
361,442234,3.0
361,1400056,4.0
361,1692007,3.0
361,486507,4.0
361,1154813,2.0
361,62801,4.0
361,642621,5.0
361,296153,4.0
361,1691792,3.0
361,921732,3.0
361,2103029,2.0
361,2090902,5.0
361,843204,5.0
361,1511683,1.0
361,58741,4.0
361,1927580,4.0
361,779144,3.0
361,108871,3.0
361,317504,5.0
361,2220157,4.0
361,2571175,5.0
361,1947415,1.0
361,671503,4.0
361,1919448,5.0
361,2209480,4.0
361,1713019,4.0
361,888912,2.0
361,636262,5.0
361,2471125,4.0
361,1815541,5.0
361,755774,3.0
361,804656,3.0
361,940402,4.0
361,413125,4.0
361,2636398,4.0
361,356035,3.0
361,1973425,2.0
